subject,age,gender,ntrial,memory_ori,test_ori,cue,type,trial_type,which_change,pas,pas_rt,vis,test_key,test_acc,test,test_rt,contrast,fix_dur,cue_dur,jitter_dur,target_dur,mask_dur,retention_dur,trial_dur
16,24,female,1,165,165,left,same,valid,clock,2,1.4162412094083265,1,f,1,same,0.6862300028678874,0.5,0,0,0,0.38735181161700893,0,0,5.457249644142394
16,24,female,2,45,95,left,change,valid,clock,2,1.3934740341173892,1,f,0,same,0.8974880541609309,0.4069419370673367,0,0,0,0.38748363440936373,0,0,5.42118729035883
16,24,female,3,75,75,right,same,valid,anti,2,1.441427701774046,1,f,1,same,0.8183337599130027,0.3461892688284379,0,0,0,0.3875237264992393,0,0,5.270724884229821
16,24,female,4,135,85,left,change,valid,anti,1,2.017410230603673,0,j,1,change,1.5554547373130845,0.2977447647674634,0,0,0,0.3873325674139778,0,0,6.2448773534861175
16,24,female,5,45,45,right,same,valid,anti,2,1.7453016881654548,1,f,1,same,0.8236342549380424,0.3841426009313616,0,0,0,0.3874400142158265,0,0,5.4993351127805
16,24,female,6,165,15,right,same,catch,clock,2,0.801349788409425,1,j,0,change,1.2683697144993857,0,0,0,0,0.38742205295875465,0,0,6.267920041618709
16,24,female,7,105,105,left,same,valid,anti,2,1.2324597106571673,1,f,1,same,0.7938451906493356,0.3592485208446936,0,0,0,0.3874621450486302,0,0,5.566370370085679
16,24,female,8,105,105,right,same,valid,clock,2,0.897477790585981,1,f,1,same,0.7881161913664982,0.3390131387614046,0,0,0,0.38741307233067346,0,0,4.803985602770808
16,24,female,9,75,25,left,change,valid,anti,2,1.905394855767554,1,f,0,same,0.9147199551480298,0.32148335132223194,0,0,0,0.3874053746485515,0,0,5.8537273776373695
16,24,female,10,45,105,left,same,catch,anti,1,0.7131282671043664,0,j,0,change,1.152500046507157,0,0,0,0,0.3874483533691091,0,0,6.485912601810014
16,24,female,11,75,75,left,same,valid,clock,2,1.5365431381269445,1,f,1,same,0.5905481454683468,0.3055915320476997,0,0,0,0.3873675277172879,0,0,5.5995640546507275
16,24,female,12,15,165,right,change,catch,clock,1,1.3294476079772721,0,j,1,change,0.5612690525622384,0,0,0,0,0.3874377690572146,0,0,6.2830735686638945
16,24,female,13,75,125,left,change,valid,clock,2,0.7523133135882745,1,j,1,change,0.7928624533415132,0.2916768531327876,0,0,0,0.3875121799774206,0,0,4.581653154028572
16,24,female,14,165,165,left,same,valid,anti,3,1.7375000882020686,1,f,1,same,0.7029294809008206,0.2782209426426907,0,0,0,0.38737426318675716,0,0,5.601381348902578
16,24,female,15,105,165,left,same,catch,anti,2,1.8094894448749983,1,f,1,same,1.0763815253076245,0,0,0,0,0.38735341530082223,0,0,7.250675311162013
16,24,female,16,165,165,right,same,valid,clock,2,1.0004631438223441,1,f,1,same,0.8740085226163501,0.2658051127257629,0,0,0,0.3874499570529224,0,0,4.984820814017439
16,24,female,17,105,55,left,change,valid,anti,2,1.9054410418557381,1,j,1,change,0.8804194081640162,0.2541053033988927,0,0,0,0.387418524855093,0,0,5.870488116383967
16,24,female,18,135,135,right,same,valid,anti,2,0.6974262802687008,1,f,1,same,0.8427322021589134,0.24202087389119054,0,0,0,0.3873793949751416,0,0,4.403927485276654
16,24,female,19,165,115,right,change,valid,anti,2,0.6975375759102462,1,f,0,same,1.0131165281400172,0.23013758708379634,0,0,0,0.3873967147583244,0,0,4.771674264919966
16,24,female,20,15,45,left,change,catch,anti,1,0.8735158710151154,0,j,1,change,1.026935469696582,0,0,0,0,0.3874287884300429,0,0,6.673339914850658
16,24,female,21,135,185,left,change,valid,clock,1,0.9682765725565332,0,j,1,change,0.9049525598320542,0.21813725089466451,0,0,0,0.38744867410696315,0,0,5.446352934836796
16,24,female,22,45,95,right,change,valid,clock,3,1.913437008271103,1,j,1,change,0.7731583137201596,0.24777397122811967,0,0,0,0.3873935073906978,0,0,5.424750033837881
16,24,female,23,135,135,left,same,valid,anti,3,1.3774214820468842,1,f,1,same,0.627126564633727,0.2400777045935953,0,0,0,0.3874586169449685,0,0,4.722215059102382
