subject,age,gender,ntrial,memory_ori,test_ori,cue,type,trial_type,which_change,pas,pas_rt,vis,test_key,test_acc,test,test_rt,contrast,fix_dur,cue_dur,jitter_dur,target_dur,mask_dur,retention_dur,trial_dur
4,22,female,1,165,115,left,change,valid,anti,1,1.2003494736086395,0,f,0,same,0.7188854306455141,0.5,0,0,0,0.3874743732180832,0,0,4.761224466231397
4,22,female,2,15,15,right,same,valid,anti,1,1.3534058281525176,0,j,0,change,2.504383494685044,0.6571452603159259,0,0,0,0.3874907307385911,0,0,7.018992043188973
4,22,female,3,105,105,right,same,valid,clock,1,1.1613627674619238,0,f,1,same,2.4146602510977573,0.7719982136857017,0,0,0,0.3874798257252223,0,0,6.605682410085137
4,22,female,4,75,75,left,same,valid,clock,2,1.0334835231669786,1,f,1,same,2.0966501722996327,0.8640190595137247,0,0,0,0.38742786654347583,0,0,6.189703293826824
4,22,female,5,45,355,right,same,catch,anti,1,1.297448996610001,0,f,1,same,3.066834903227573,0,0,0,0,0.3874955417741148,0,0,9.35660837402429
4,22,female,6,45,355,left,change,valid,anti,1,1.128295559221442,0,f,0,same,2.8854511724812255,0.8299860920283681,0,0,0,0.3875032394307709,0,0,6.8821296336691375
4,22,female,7,75,75,right,same,valid,anti,1,0.8492455655086815,0,j,0,change,7.627597638359475,0.8905700901297022,0,0,0,0.3875234457791521,0,0,11.609175542492267
4,22,female,8,165,165,left,same,valid,clock,1,1.1373217030295564,0,f,1,same,4.422283176258134,0.9453062267214238,0,0,0,0.38742016888681974,0,0,8.377612071464682
4,22,female,9,45,95,right,change,valid,clock,1,1.0973609225893597,0,j,1,change,2.711229148972052,0.9981640293695744,0,0,0,0.38749137221020646,0,0,7.175235548291312
4,22,female,10,135,135,left,same,valid,anti,2,3.4974459816949093,1,j,0,change,3.0332160296002257,1,0,0,0,0.3875167103296917,0,0,9.733286783893163
4,22,female,11,135,185,left,change,valid,clock,1,1.2173465408013726,0,f,0,same,3.927965329754443,1,0,0,0,0.38743620567129256,0,0,8.453558754929873
4,22,female,12,165,115,right,change,valid,anti,1,1.0253730797548997,0,j,1,change,4.38036911546169,1,0,0,0,0.38754493506985455,0,0,8.90193474183343
4,22,female,13,45,45,left,same,valid,anti,2,2.7374306890169464,1,j,0,change,2.473487025599752,1,0,0,0,0.38753819962039415,0,0,8.624921419755992
4,22,female,14,165,215,right,change,valid,clock,1,1.0973063975216064,0,f,0,same,5.118761049345267,1,0,0,0,0.38746859997627325,0,0,9.172031719476763
4,22,female,15,135,135,right,same,valid,clock,1,1.0014365751594596,0,f,1,same,2.896742672472101,1,0,0,0,0.38753531299971655,0,0,7.549857721647641
4,22,female,16,75,125,left,same,catch,clock,1,0.9292524420816335,0,j,0,change,3.9862904736364726,0,0,0,0,0.3874567327547993,0,0,9.402572685122323
4,22,female,17,105,105,left,same,valid,anti,1,0.768044589958663,0,f,1,same,3.83760702949985,1,0,0,0,0.38747725983921555,0,0,8.14291501273965
4,22,female,18,15,115,right,change,catch,clock,2,1.6092993464690153,1,j,1,change,4.519455506262602,0,0,0,0,0.3874615437907778,0,0,10.541286381048849
4,22,female,19,15,15,right,same,valid,clock,1,1.3601047137881324,0,j,0,change,3.5435244746995522,1,0,0,0,0.38747629763201985,0,0,8.346782636139324
4,22,female,20,105,105,right,same,valid,anti,1,0.9293922828428549,0,f,1,same,2.9066928558049767,1,0,0,0,0.38750965414419625,0,0,7.2879000536267995
4,22,female,21,165,215,left,change,valid,clock,1,0.8254408832808622,0,f,0,same,2.104699034456644,1,0,0,0,0.3874147163796806,0,0,5.641733422455218
4,22,female,22,45,55,left,same,catch,anti,1,0.6573426663144346,0,f,1,same,3.203615845883178,0,0,0,0,0.3874660340907212,0,0,8.263708564156332
4,22,female,23,165,165,left,same,valid,anti,2,0.944059846714481,1,j,0,change,1.617747524562219,1,0,0,0,0.3874644304114554,0,0,6.035455726928376
4,22,female,24,135,85,right,change,valid,anti,1,0.7214391282150245,0,f,0,same,1.7116464261061992,1,0,0,0,0.3874083016653458,0,0,5.6924985053719865
4,22,female,25,75,75,left,same,valid,anti,1,1.1133556907489037,0,j,0,change,4.160194968811993,1,0,0,0,0.3874900892669757,0,0,8.164724077500068
4,22,female,26,165,165,right,same,valid,clock,1,0.5934578899696135,0,j,0,change,1.464423676451588,1,0,0,0,0.3875051638442528,0,0,5.549652450805297
4,22,female,27,45,45,right,same,valid,anti,1,2.4332760713214157,0,j,0,change,5.220927234051487,1,0,0,0,0.38742626286421,0,0,10.826350810434633
4,22,female,28,15,325,left,change,valid,anti,1,0.6254054099135828,0,j,1,change,1.6442422170275677,1,0,0,0,0.3874471106846613,0,0,5.318596383641307
4,22,female,29,45,105,right,same,catch,clock,1,3.489352537276318,0,f,1,same,2.668962920388367,0,0,0,0,0.38747693910409,0,0,10.588076586551324
4,22,female,30,135,85,left,change,valid,anti,1,0.7443284307810245,0,j,1,change,2.69723256416637,1,0,0,0,0.3875359544708772,0,0,6.628241034154598
4,22,female,31,75,25,right,change,valid,anti,1,0.6734002986695486,0,f,0,same,2.829165266120981,1,0,0,0,0.3874872026462981,0,0,6.412777211857247
4,22,female,32,45,95,left,change,valid,clock,1,0.4014132256006633,0,j,1,change,1.8211378932537627,1,0,0,0,0.38746026084754703,0,0,5.255700114695173
4,22,female,33,135,185,right,change,valid,clock,1,1.3373392151979715,0,f,0,same,4.290301081007783,1,0,0,0,0.38754589727705024,0,0,8.33340956151551
4,22,female,34,15,65,right,change,valid,clock,2,1.8812575533256677,1,j,1,change,3.323929576705268,1,0,0,0,0.38747725984012504,0,0,8.641869735123691
4,22,female,35,105,155,left,change,valid,clock,2,1.585421857239453,1,f,0,same,2.3878319935129184,1,0,0,0,0.3875465387491204,0,0,7.006480785366875
4,22,female,36,45,45,left,same,valid,clock,2,1.961456550577168,1,f,1,same,1.8762418885944498,1,0,0,0,0.3873919441457474,0,0,6.952822666519751
4,22,female,37,75,75,right,same,valid,clock,3,3.257393599142233,1,f,1,same,1.6458558382882984,1,0,0,0,0.3875083712009655,0,0,7.85673346094336
4,22,female,38,45,125,left,change,catch,clock,2,2.06536336787849,1,j,1,change,1.4696211983200556,0,0,0,0,0.38746956218255946,0,0,8.41951843460447
4,22,female,39,135,135,left,same,valid,clock,2,1.2640998616989236,1,f,1,same,1.0985069112130077,1,0,0,0,0.3874900892669757,0,0,5.687788822488983
4,22,female,40,75,25,left,change,valid,anti,1,0.8174388485331292,0,j,1,change,1.3123792430124013,1,0,0,0,0.3874737317464678,0,0,5.568425110781391
4,22,female,41,105,55,left,change,valid,anti,2,1.873455657649174,1,j,1,change,1.159652925494811,1,0,0,0,0.3874176030012677,0,0,6.157477375304552
4,22,female,42,105,85,right,same,catch,anti,1,0.7774229015540186,0,j,0,change,1.1714406035989668,0,0,0,0,0.3875151066513354,0,0,6.7354851063173555
4,22,female,43,135,135,left,same,catch,anti,1,0.8962487395083372,0,j,0,change,1.2864705346537448,0,0,0,0,0.38742947022183216,0,0,7.172609043720513
4,22,female,44,45,355,right,change,valid,anti,1,0.7123212539991073,0,j,1,change,1.3488337408816733,1,0,0,0,0.38754301065637264,0,0,5.779952864682855
4,22,female,45,135,135,right,same,valid,anti,2,1.0015183627592705,1,f,1,same,1.0029103556580594,1,0,0,0,0.38741728226523264,0,0,5.005591385295702
4,22,female,46,45,45,right,same,valid,clock,2,3.801446646259137,1,j,0,change,2.3953776213729725,1,0,0,0,0.3874939380957585,0,0,9.670175301299423
4,22,female,47,15,325,right,change,valid,anti,1,1.5694703883982584,0,f,0,same,0.9468932258059795,1,0,0,0,0.38744967657021334,0,0,5.332903761331181
4,22,female,48,15,65,left,change,valid,clock,2,1.4093690744084597,1,j,1,change,1.3153043525107933,1,0,0,0,0.3874756561608592,0,0,5.420152208329455
4,22,female,49,165,165,right,same,valid,anti,2,2.5133252850055214,1,j,0,change,1.6826378072973966,1,0,0,0,0.3874788635175719,0,0,7.389969696891967
4,22,female,50,105,155,right,change,valid,clock,3,3.9208985602808752,1,j,1,change,4.163104041526822,1,0,0,0,0.3874054150446682,0,0,10.793779459572761
4,22,female,51,15,15,left,same,valid,clock,2,1.6414280820772547,1,f,1,same,1.779598131009152,1,0,0,0,0.3874326775785448,0,0,6.605291754013706
4,22,female,52,165,135,right,change,catch,anti,2,2.5532838202952917,1,f,0,same,2.3463137205599196,0,0,0,0,0.3874939380957585,0,0,9.808193642249535
4,22,female,53,105,105,left,same,valid,clock,3,1.9601851542993245,1,f,1,same,1.2112432613430428,1,0,0,0,0.3874682792402382,0,0,6.535667091749019
4,22,female,54,15,15,left,same,valid,anti,3,5.481390594489312,1,f,1,same,1.330843034519603,1,0,0,0,0.3874855989670323,0,0,9.989597900079389
4,22,female,55,105,55,right,change,valid,anti,2,1.457448316650698,1,j,1,change,1.010644255367879,1,0,0,0,0.3875356337348421,0,0,5.9405789022630415
4,22,female,56,75,125,right,change,valid,clock,2,1.4174538589631993,1,j,1,change,1.9435255010530454,1,0,0,0,0.38746956218255946,0,0,6.875927567617509
4,22,female,57,45,125,left,same,catch,clock,2,2.081397265792475,1,j,0,change,1.3065530791909623,0,0,0,0,0.3874169615291976,0,0,8.279437121692354
4,22,female,58,75,125,left,change,valid,clock,3,1.9275323365727672,1,j,1,change,1.0141729894367018,1,0,0,0,0.38743331904970546,0,0,6.405354425767655
4,22,female,1,15,325,right,change,valid,anti,1,0.8321772949921069,0,j,1,change,3.283564027824468,1,0,0,0,0.3874740524825029,0,0,7.081417151405731
4,22,female,2,135,185,right,change,valid,clock,3,1.481435818222053,1,j,1,change,1.3624027850119091,1,0,0,0,0.38745994011242146,0,0,6.012749564441037
4,22,female,3,75,75,left,same,valid,clock,3,1.0174120991769087,1,f,1,same,1.1639312188726763,1,0,0,0,0.38745544981247804,0,0,5.348381182821868
4,22,female,4,165,215,left,change,valid,clock,2,1.081418434348052,1,j,1,change,1.3415572102667284,1,0,0,0,0.3875090126730356,0,0,5.75650484054313
4,22,female,5,105,55,left,change,valid,anti,3,1.7534052508281093,1,j,1,change,1.8192423453219817,1,0,0,0,0.3874977869245413,0,0,7.039529070199933
4,22,female,6,15,15,right,same,valid,clock,3,3.2974037728781695,1,f,1,same,1.431577775839287,1,0,0,0,0.3873996418024035,0,0,7.6749779975316414
4,22,female,7,165,135,right,change,catch,anti,1,0.7293933733444646,0,j,1,change,1.708961547639774,0,0,0,0,0.3874387715568446,0,0,7.156692214333816
4,22,female,8,15,15,left,same,valid,clock,3,1.3923646302946509,1,f,1,same,3.000180253457984,1,0,0,0,0.38753916182758985,0,0,7.891937089618295
4,22,female,9,165,165,right,same,valid,clock,3,1.56121721760519,1,f,1,same,3.013301550565302,1,0,0,0,0.38749457956691913,0,0,8.181059466963234
4,22,female,10,45,355,left,change,valid,anti,3,1.1933991311916543,1,f,0,same,2.919526132261126,1,0,0,0,0.38743139463531406,0,0,7.574104698393057
4,22,female,11,45,95,right,change,valid,clock,2,1.4494209437843892,1,j,1,change,2.455094758151972,1,0,0,0,0.38747052438975516,0,0,6.934211657330707
4,22,female,12,165,165,right,same,valid,anti,3,1.8893394512597297,1,f,1,same,1.9321884565943037,1,0,0,0,0.38743524346409686,0,0,6.871176509831457
4,22,female,13,105,105,right,same,valid,anti,4,3.7375015716052076,1,f,1,same,1.0468954068082894,1,0,0,0,0.38746218526193843,0,0,7.59810791601376
4,22,female,14,165,165,left,same,valid,clock,3,6.385343084553824,1,f,1,same,3.032354854271034,1,0,0,0,0.3874150371157157,0,0,12.607559355346893
4,22,female,15,75,75,right,same,valid,clock,3,3.3214862122140403,1,f,1,same,1.1002568451413026,1,0,0,0,0.3874730902753072,0,0,7.489725873620046
