subject,age,gender,ntrial,memory_ori,test_ori,cue,type,trial_type,which_change,pas,pas_rt,vis,test_key,test_acc,test,test_rt,contrast,fix_dur,cue_dur,jitter_dur,target_dur,mask_dur,retention_dur,trial_dur
13,26,female,1,135,135,right,same,catch,clock,1,2.3203839090238034,0,f,0,change,2.310008396885678,0,0,0,0,0.387450598525902,0,0,9.326646614208585
13,26,female,2,15,15,left,change,catch,clock,1,1.3602726518729469,0,f,1,change,1.8616511782893213,0,0,0,0,0.38754521585724433,0,0,7.780778376702074
13,26,female,3,135,135,right,same,valid,clock,1,0.7204702513481607,0,f,0,change,1.6268978793523274,0.5,0,0,0,0.3874935772473691,0,0,5.418294565886754
13,26,female,4,75,215,left,change,catch,clock,1,3.8973183844354935,0,f,1,change,1.1071507610104163,0,0,0,0,0.38739446959880297,0,0,9.339965206479974
13,26,female,5,105,165,left,same,catch,clock,1,1.2164440433116397,0,f,0,change,1.4847855329790036,0,0,0,0,0.38749229429959087,0,0,7.281883635434497
13,26,female,6,165,115,left,change,valid,anti,1,1.9683330222178483,0,f,1,change,1.2569919001143717,0.6571452603159259,0,0,0,0.38744322158163413,0,0,6.25137291352803
13,26,female,7,45,75,right,change,catch,anti,1,0.7934259877547447,0,f,1,change,2.218805307038565,0,0,0,0,0.38748748324724147,0,0,7.904639841530297
13,26,female,8,45,75,left,same,catch,anti,1,0.7125265650211077,0,f,0,change,1.4833130306979,0,0,0,0,0.38755130985737196,0,0,6.954114442709397
13,26,female,9,105,75,right,change,catch,anti,1,1.879674657498981,0,f,1,change,2.0815280667084153,0,0,0,0,0.38739799770337413,0,0,8.840788537640037
13,26,female,10,45,45,right,same,catch,clock,1,1.904195941908256,0,f,0,change,1.0349394545301038,0,0,0,0,0.38752629239388625,0,0,7.8433387152945215
13,26,female,11,165,215,right,change,valid,clock,1,2.3762337939733698,0,f,1,change,1.707524034405651,0.7719982136857017,0,0,0,0.3874441837906488,0,0,6.916794800985372
13,26,female,12,165,215,left,change,valid,clock,2,1.3134511848329566,1,f,1,change,1.3258325844144565,0.8640190595137247,0,0,0,0.38750929334491957,0,0,5.732324680499005
13,26,female,13,165,165,left,same,valid,clock,1,1.4973552050141734,0,f,0,change,2.4540073166463117,0.8299860920283681,0,0,0,0.38749870903484407,0,0,7.286296010483056
13,26,female,14,105,125,left,same,catch,anti,1,1.1854166145494673,0,f,0,change,1.6899598501768196,0,0,0,0,0.38743905200681183,0,0,7.453139723820641
13,26,female,15,45,355,right,change,valid,anti,1,5.640270676132786,0,f,1,change,2.1125898143000086,0.8905700901297022,0,0,0,0.3874679183099943,0,0,10.50986971032762
13,26,female,16,15,325,left,change,valid,anti,2,1.169369835737598,1,f,1,change,2.2969364511518506,0.9453062267214238,0,0,0,0.3874137138045626,0,0,6.760273678228259
13,26,female,17,75,25,left,change,valid,anti,3,1.6494735748237872,1,f,1,change,1.136755401686969,0.9257687328645559,0,0,0,0.3874839551426703,0,0,5.989674522792484
