subject,age,gender,ntrial,memory_ori,test_ori,cue,type,trial_type,which_change,pas,pas_rt,vis,test_key,test_acc,test,test_rt,contrast,fix_dur,cue_dur,jitter_dur,target_dur,mask_dur,retention_dur,trial_dur
22,24,female,1,15,325,right,change,valid,anti,2,2.5120135916258732,1,j,1,change,1.5686451545034288,0.5,0,0,0,0.38746559274750325,0,0,7.34512294238084
22,24,female,2,15,15,right,same,valid,clock,2,2.777366555028493,1,j,0,change,1.6039200051836815,0.4069419370673367,0,0,0,0.3874492350705623,0,0,7.462106637945908
22,24,female,3,165,215,left,change,valid,clock,2,2.025379417936165,1,f,0,same,1.8507082874411935,0.3461892688284379,0,0,0,0.3874989495807313,0,0,6.859643107548436
22,24,female,4,165,165,left,same,valid,anti,2,2.833232514444717,1,j,0,change,3.6345961032802734,0.2977447647674634,0,0,0,0.3874418580780912,0,0,9.594429344775563
22,24,female,5,15,15,left,same,valid,clock,2,4.417361974878077,1,j,0,change,0.7442634266062669,0.25592670972998877,0,0,0,0.38752845754788723,0,0,8.039487754514084
22,24,female,6,135,135,left,change,catch,clock,2,3.2494125669300047,1,f,0,same,1.4209513625301042,0,0,0,0,0.38741908562496974,0,0,9.418727680590564
22,24,female,7,45,45,left,same,valid,anti,2,3.072341348167356,1,j,0,change,1.1468733421816069,0.21928796852134014,0,0,0,0.3874813089478266,0,0,7.299386234276426
22,24,female,8,135,185,left,change,valid,clock,2,5.081378163206864,1,j,1,change,1.1709544095492674,0.18534516214727204,0,0,0,0.38748612002927985,0,0,9.789351921642265
22,24,female,9,165,75,left,change,catch,clock,2,3.4333613872850037,1,f,0,same,1.7625327073374137,0,0,0,0,0.38743961290674633,0,0,10.151373948698165
22,24,female,10,135,85,right,change,valid,anti,2,5.183683248647867,1,f,0,same,3.429826845963362,0.15488367948209586,0,0,0,0.38744891433088924,0,0,11.417823517978832
22,24,female,11,75,75,left,same,valid,clock,2,2.2174913609014766,1,f,1,same,1.0410199236512199,0.12473050325576701,0,0,0,0.3875098546996014,0,0,6.470193103988095
22,24,female,12,165,215,right,change,valid,clock,1,3.5053736574673167,0,j,1,change,1.1237580192710084,0.09631031933527462,0,0,0,0.3875162694739629,0,0,7.738359908678831
22,24,female,13,135,185,right,change,valid,clock,2,2.625405012890951,1,f,0,same,1.6801692346080017,0.15443811874716074,0,0,0,0.3874825919028808,0,0,7.61550380684821
22,24,female,14,75,125,left,change,valid,clock,2,2.873382594533723,1,f,0,same,1.7246322890296142,0.13810278298030004,0,0,0,0.3875056850947658,0,0,7.673559129156274
22,24,female,15,45,95,right,change,valid,clock,1,1.8733931789120106,0,j,1,change,1.145275742333979,0.12382011222810324,0,0,0,0.3874415373393276,0,0,6.165075267768771
22,24,female,16,165,165,right,same,valid,anti,2,3.0893433899909724,1,j,0,change,3.2486864143393177,0.15633324001862403,0,0,0,0.3874527631969613,0,0,9.561585694023961
22,24,female,17,105,55,left,change,valid,anti,2,3.9613118472561837,1,j,1,change,1.9563182652391333,0.14579874316221753,0,0,0,0.3874113878946446,0,0,9.526171321976108
22,24,female,18,15,65,left,change,valid,clock,2,2.4254275929006326,1,f,0,same,0.6557125821327645,0.13614475743622106,0,0,0,0.3873982376053391,0,0,6.160920738392633
22,24,female,19,75,25,right,change,valid,anti,1,2.3612503295589704,0,j,1,change,1.6870872492872877,0.12717741915704311,0,0,0,0.38747874303771823,0,0,7.1496034706497085
22,24,female,20,165,165,right,same,valid,clock,2,2.0014715495080964,1,f,1,same,1.4421970991097623,0.14998918401014227,0,0,0,0.38743576404158375,0,0,6.491614605417453
22,24,female,21,135,135,right,same,valid,anti,1,3.6573868385485184,0,j,0,change,1.8086517360625294,0.14241411512481023,0,0,0,0.3874386506904557,0,0,8.456706038420634
22,24,female,22,75,45,right,change,catch,clock,2,2.865395878250638,1,f,0,same,1.749222048097181,0,0,0,0,0.3875204390787985,0,0,9.496050422701046
22,24,female,23,105,155,left,change,valid,clock,2,2.5445644078745318,1,f,0,same,1.0612726529780048,0.16091877080522343,0,0,0,0.38746559274750325,0,0,6.89886817700426
22,24,female,24,15,325,left,change,valid,anti,1,3.273431090236045,0,j,1,change,2.613370893982392,0.15434940015096799,0,0,0,0.3874255004002407,0,0,8.92947435404858
22,24,female,25,105,155,right,change,valid,clock,2,1.8815101151394629,1,f,0,same,0.816939946796083,0.17026445290689696,0,0,0,0.38751338282600045,0,0,5.7497560781594075
22,24,female,26,135,135,right,same,valid,clock,2,2.5134466524814343,1,j,0,change,1.2906505929495324,0.16449666030396604,0,0,0,0.38748804446186114,0,0,6.56743147897123
22,24,female,27,135,135,left,same,valid,anti,2,1.9853425586361482,1,f,1,same,1.6350425716582322,0.158880230755302,0,0,0,0.38745500836830615,0,0,6.686573105026582
22,24,female,28,105,15,right,same,catch,clock,3,1.3134047639978235,1,f,1,same,2.7838172533083707,0,0,0,0,0.3875813794466012,0,0,8.825065863708005
22,24,female,29,105,45,right,change,catch,anti,2,3.280015857325452,1,f,0,same,2.973353022417541,0,0,0,0,0.3874925348045508,0,0,10.915845201202501
22,24,female,30,105,105,right,same,valid,anti,1,2.5277589789220656,0,f,1,same,4.592795501445835,0.15378244471867042,0,0,0,0.3874951007155687,0,0,10.447409745711411
22,24,female,31,15,115,right,same,catch,clock,1,2.993420043992046,0,f,1,same,2.7044077847158405,0,0,0,0,0.3874392921679828,0,0,9.979954467923562
22,24,female,32,105,105,right,same,valid,clock,2,3.9841500518641624,1,j,0,change,2.140397947015117,0.16662834992738956,0,0,0,0.38754064562181156,0,0,9.480850291326533
22,24,female,33,165,355,right,same,catch,anti,1,1.0893113161127985,0,j,0,change,2.871103424784451,0,0,0,0,0.3874473106370715,0,0,8.388372642009017
22,24,female,34,45,355,right,change,valid,anti,1,1.5836708039832956,0,j,1,change,1.8623446902656724,0.16208512968034572,0,0,0,0.38748612002927985,0,0,6.65604550898388
22,24,female,35,45,45,right,same,valid,anti,2,2.337366195800314,1,j,0,change,1.7403209055610205,0.17394570205837945,0,0,0,0.38749606293185934,0,0,7.425203396495817
22,24,female,36,105,105,left,same,valid,clock,2,2.0094303615178433,1,f,1,same,1.6449059305241462,0.16954499340779045,0,0,0,0.38741780266991555,0,0,6.718111348955972
22,24,female,37,45,45,right,same,valid,clock,1,1.1774365402288822,0,j,0,change,1.8558500507724602,0.16548477689013769,0,0,0,0.3875294197641779,0,0,5.8085696269363325
22,24,female,38,135,85,left,change,valid,anti,2,3.1295050166754663,1,f,0,same,3.101485277127722,0.17644976831122489,0,0,0,0.3874348018252931,0,0,9.555919202052792
22,24,female,39,165,115,right,change,valid,anti,1,4.913313930775985,0,j,1,change,3.81098414844746,0.17278811170280373,0,0,0,0.3874412166005641,0,0,12.400036307630216
22,24,female,40,165,165,left,same,valid,clock,1,3.0654403326452666,0,f,1,same,2.5605368782244113,0.1824607583115318,0,0,0,0.3875011947520761,0,0,8.284921877656416
22,24,female,41,165,135,left,same,catch,clock,2,1.8733909337415753,1,f,1,same,3.0887529099027233,0,0,0,0,0.38756373881369655,0,0,9.808716525295495
22,24,female,42,75,25,left,change,valid,anti,2,1.8879547193819235,1,f,0,same,2.9976996614923337,0.19188590287605511,0,0,0,0.38749093111164257,0,0,7.874318189545193
22,24,female,43,105,15,left,change,catch,clock,2,2.0414477891799834,1,f,0,same,1.7115522409694677,0,0,0,0,0.3875210805563256,0,0,8.747376517174416
22,24,female,44,45,95,left,change,valid,clock,2,2.582608517153858,1,f,0,same,2.3019357868142833,0.18837923494745967,0,0,0,0.38743640551911085,0,0,8.313664241667539
22,24,female,45,135,135,left,same,valid,clock,1,1.785434738960248,0,j,0,change,1.298000322021835,0.1851361810733243,0,0,0,0.38746174388234067,0,0,5.981311513687615
22,24,female,46,135,65,left,same,catch,anti,2,2.2014611575723393,1,f,1,same,1.901028352666799,0,0,0,0,0.3875156279964358,0,0,8.716192048115772
22,24,female,47,15,15,left,same,valid,anti,1,3.824365370218402,0,j,0,change,1.19934620607728,0.19414508852346707,0,0,0,0.3874989495807313,0,0,8.10753120307254
22,24,female,48,75,75,left,same,valid,anti,2,4.38540741201723,1,j,0,change,1.7759982834058974,0.20239087679759166,0,0,0,0.3874293492663128,0,0,9.225895679071982
22,24,female,49,75,75,right,same,valid,clock,1,1.4574228895862689,0,j,0,change,2.295433449590746,0.19926415976642975,0,0,0,0.3874639890536855,0,0,6.765015546208815
22,24,female,50,75,75,right,same,valid,anti,1,1.473406265054109,0,j,0,change,2.4029168625847888,0.20734560282789216,0,0,0,0.38749349702175095,0,0,7.041007735578205
22,24,female,51,105,105,left,same,valid,anti,2,2.441402308421857,1,f,1,same,1.6197356342700004,0.2154159954990082,0,0,0,0.38744698989921744,0,0,7.011924426245969
22,24,female,52,15,65,right,change,valid,clock,1,6.377384131512372,0,j,1,change,2.667131524067372,0.2126898416319699,0,0,0,0.3875050436172387,0,0,12.110769061024257
22,24,female,53,45,355,left,change,valid,anti,2,2.577455207226194,1,f,0,same,1.853168674598237,0.22002907251560921,0,0,0,0.387444103249436,0,0,7.635552546313193
22,24,female,54,45,45,left,same,valid,clock,2,2.505349602059141,1,f,1,same,2.8148625217381777,0.2173167846656413,0,0,0,0.3875210805563256,0,0,8.181912770598501
22,24,female,55,105,55,right,change,valid,anti,1,0.9934562874741459,0,j,1,change,0.8367997711211501,0.21477716090337062,0,0,0,0.38746623422503035,0,0,5.110255237504134
22,24,female,56,75,125,right,change,valid,clock,2,1.3694740717983223,1,j,1,change,1.544868147496345,0.22150320591992206,0,0,0,0.38748098820906307,0,0,5.77595049332831
22,24,female,57,15,15,right,same,valid,anti,2,1.3854494287970738,1,j,0,change,1.2868004446727355,0.21893865348178387,0,0,0,0.3875117791312732,0,0,6.115028792719386
22,24,female,58,165,115,left,change,valid,anti,1,3.417451460997654,0,j,1,change,2.0815715686885596,0.21653892022467885,0,0,0,0.3874957421930958,0,0,8.822454729325727
22,24,female,1,45,95,right,change,valid,clock,2,1.5356533224367013,1,j,1,change,1.3084734053027205,0.22321545222443134,0,0,0,0.38757047432773106,0,0,6.201196227342734
22,24,female,2,15,65,left,change,valid,clock,2,2.857434821069546,1,j,1,change,1.2996069025548422,0.2208342629708927,0,0,0,0.3875448152257377,0,0,7.562851649976437
22,24,female,3,105,15,left,change,catch,clock,2,4.041243478579418,1,f,0,same,1.9432022944374694,0,0,0,0,0.38748547855175275,0,0,10.431916138356428
22,24,female,4,165,75,left,change,catch,clock,2,3.3199699660208353,1,f,0,same,0.6949629899518186,0,0,0,0,0.3874312736988941,0,0,8.903610620559448
22,24,female,5,165,355,right,same,catch,anti,1,3.2000495862148455,0,j,0,change,2.0088280140944335,0,0,0,0,0.3875031191846574,0,0,10.104640384475715
22,24,female,6,105,105,right,same,valid,anti,2,3.9762810467109375,1,f,1,same,2.7264701222211443,0.2185237273852671,0,0,0,0.3874566120621239,0,0,9.449949034608835
22,24,female,7,15,15,left,same,valid,anti,1,2.1533631705924563,0,j,0,change,2.9340169773449816,0.216358578826499,0,0,0,0.3874614231435771,0,0,8.009525941673019
22,24,female,8,135,135,right,same,valid,anti,2,1.5853473055694849,1,f,1,same,4.092723014482544,0.22245459897546854,0,0,0,0.38742517966238665,0,0,8.877616987865622
22,24,female,9,105,155,left,change,valid,clock,2,2.2093118806133134,1,f,0,same,3.1294161720343254,0.22028029816464684,0,0,0,0.38748162968659017,0,0,8.432733701498364
22,24,female,10,135,185,right,change,valid,clock,1,1.5853261368101812,0,j,1,change,4.154156357587453,0.2181838239508101,0,0,0,0.3874951007155687,0,0,8.758703727819011
22,24,female,11,165,215,right,change,valid,clock,2,1.5934000940405895,1,f,0,same,1.4687391951119935,0.22384490564777804,0,0,0,0.38748932741691533,0,0,6.230910429847427
22,24,female,12,75,25,right,change,valid,anti,1,2.4252944863073935,0,j,1,change,6.319420861234903,0.2218179680024403,0,0,0,0.38749157258916966,0,0,12.013067859986222
22,24,female,13,45,45,right,same,valid,clock,2,1.5933231167346094,1,f,1,same,3.2603770220175647,0.2270335947037181,0,0,0,0.38746495126997615,0,0,7.88694086410851
22,24,female,14,75,125,left,change,valid,clock,2,1.8733829152724866,1,f,0,same,1.9700696195586715,0.2251799700231888,0,0,0,0.38748868593938823,0,0,7.072665294332182
22,24,female,15,45,355,left,change,valid,anti,2,1.609402713835152,1,j,1,change,1.3930461267264036,0.22339259412249302,0,0,0,0.3875210805563256,0,0,6.1326537092481885
