subject,age,gender,ntrial,memory_ori,test_ori,cue,type,trial_type,which_change,pas,pas_rt,vis,test_key,test_acc,test,test_rt,contrast,fix_dur,cue_dur,jitter_dur,target_dur,mask_dur,retention_dur,trial_dur
23,23,male,1,75,75,left,same,valid,anti,3,3.8400613637422794,1,j,1,same,1.2441004913071083,0.5,0,0,0,0.38748676150680694,0,0,7.8335654412949225
23,23,male,2,15,65,left,change,valid,clock,3,3.145473317419601,1,j,0,same,1.493161528537712,0.4069419370673367,0,0,0,0.38749542145433225,0,0,7.729158875386929
23,23,male,3,45,165,left,change,catch,anti,2,2.1054409484631833,1,j,0,same,1.3771079754269522,0,0,0,0,0.38751081691589206,0,0,8.591177695056103
23,23,male,4,15,15,left,same,valid,clock,3,5.424463452137388,1,j,1,same,1.26250063345924,0.3461892688284379,0,0,0,0.38750472287847515,0,0,9.87448465297075
23,23,male,5,105,105,left,same,valid,anti,2,4.249491468669476,1,f,0,change,1.326915564234696,0.2977447647674634,0,0,0,0.38751338282509096,0,0,8.758272013425085
23,23,male,6,135,135,right,same,valid,anti,4,3.985371425125777,1,j,1,same,2.643867699102884,0.25592670972998877,0,0,0,0.387440575123037,0,0,9.717200771568969
23,23,male,7,45,355,left,change,valid,anti,2,12.225318349273039,1,j,0,same,2.4787170577219513,0.21928796852134014,0,0,0,0.387560210686388,0,0,17.652498138111696
23,23,male,8,75,125,left,change,valid,clock,1,2.401449482679709,0,j,0,same,1.8253356050190632,0.18534516214727204,0,0,0,0.38749542145433225,0,0,7.048571076675216
23,23,male,9,15,325,right,change,valid,anti,3,2.6494334790986613,1,f,1,change,1.9759048201267433,0.25336261990564335,0,0,0,0.38751402430352755,0,0,7.419989787677878
23,23,male,10,75,75,left,same,valid,clock,4,1.873472401390245,1,j,1,same,0.9207047144118405,0.23450019737555283,0,0,0,0.3874732904787379,0,0,5.832605149396841
23,23,male,11,105,165,left,same,catch,anti,1,1.5215494762014714,0,j,1,same,1.0247645617009766,0,0,0,0,0.38740112425330153,0,0,6.985398046444061
23,23,male,12,165,165,left,same,valid,clock,1,2.4237963154819226,0,j,1,same,1.9158814446846009,0.21762318977608586,0,0,0,0.38744955580841633,0,0,7.294980566437516
23,23,male,13,105,55,left,change,valid,anti,1,2.8174072631936724,0,f,1,change,1.6617363771010787,0.25497846154022785,0,0,0,0.3874720075227742,0,0,7.408196543590748
23,23,male,14,15,15,right,same,valid,clock,4,1.577478300418079,1,j,1,same,0.6971093738466152,0.28477480524945414,0,0,0,0.38746751718099404,0,0,5.309228745122709
23,23,male,15,165,15,left,change,catch,clock,2,2.097416064265417,1,j,0,same,0.9210430938201171,0,0,0,0,0.387483874857935,0,0,7.234934097803489
23,23,male,16,105,55,right,change,valid,anti,4,3.2244414494571174,1,j,0,same,0.9348759157892346,0.27390313320243337,0,0,0,0.38748355411917146,0,0,7.004022064261335
23,23,male,17,105,105,left,same,valid,clock,4,2.209434402826446,1,j,1,same,1.295499842517529,0.2641158747587213,0,0,0,0.38746174388234067,0,0,6.374382337300631
23,23,male,18,165,165,right,same,valid,anti,4,2.1534379027270916,1,j,1,same,1.2843647544004853,0.25515050295422426,0,0,0,0.3874421788177642,0,0,6.504237921459207
23,23,male,19,45,45,right,same,valid,clock,4,1.4174071990464654,1,j,1,same,0.9485717822999504,0.2473377413326046,0,0,0,0.3874684793972847,0,0,5.462037358370253
23,23,male,20,165,165,right,same,valid,clock,4,1.6414172548484203,1,j,1,same,0.9872467847544613,0.239978887672887,0,0,0,0.387400803514538,0,0,5.648760889883306
23,23,male,21,165,215,left,change,valid,clock,2,4.441420911270143,1,f,1,change,2.1037265997010763,0.23297849243563568,0,0,0,0.3874659134862668,0,0,9.312543259642553
23,23,male,22,15,15,left,same,valid,anti,2,0.80148258292229,1,j,1,same,0.7253311788235806,0.22623573467060915,0,0,0,0.38746014018852293,0,0,4.509956373111891
23,23,male,23,45,105,left,change,catch,clock,2,1.8494490670036612,1,f,1,change,1.3434211024305114,0,0,0,0,0.38748932741691533,0,0,7.593945991438886
23,23,male,24,105,155,left,change,valid,clock,1,2.768297666111721,0,f,1,change,2.7203622936931424,0.22015014689307372,0,0,0,0.3874944592380416,0,0,8.577405813454789
23,23,male,25,135,85,right,change,valid,anti,4,1.6172393243696206,1,f,1,change,1.2790789793580188,0.23594097332089536,0,0,0,0.3875573240384256,0,0,5.652223585718275
23,23,male,26,45,45,left,same,valid,clock,1,1.8813962528729462,0,f,0,change,1.6406198982485876,0.2306323546112104,0,0,0,0.3874764978663734,0,0,6.723968359761784
23,23,male,27,45,45,right,same,valid,anti,4,1.6654521358314014,1,j,1,same,0.605196866253209,0.24452317315095684,0,0,0,0.38747617712760984,0,0,5.423200382833784
23,23,male,28,75,135,right,change,catch,anti,1,5.201440630289653,0,f,1,change,3.1286973964352,0,0,0,0,0.3875175524290171,0,0,12.694866447580353
23,23,male,29,75,25,right,change,valid,anti,3,2.448157387801075,1,j,0,same,2.2528710931610476,0.23947741870298428,0,0,0,0.38745821575594164,0,0,7.7727520862454185
23,23,male,30,75,185,right,change,catch,clock,2,1.5614519459541043,1,j,0,same,1.2779769209200822,0,0,0,0,0.38751145839341916,0,0,7.2974765555991326
23,23,male,31,135,185,right,change,valid,clock,4,1.7684439229942654,1,f,1,change,1.0332269335895035,0.23484628469558938,0,0,0,0.3875255708990153,0,0,5.724593479636496
23,23,male,32,105,155,right,same,catch,anti,2,1.4733110056376972,1,j,1,same,2.142969630528569,0,0,0,0,0.3875156279964358,0,0,8.279252178297611
23,23,male,33,135,135,right,same,valid,clock,3,1.9042030250802782,1,j,1,same,0.7739917416183744,0.2302510372032493,0,0,0,0.3874546876295426,0,0,5.672756961474988
23,23,male,34,135,185,left,change,valid,clock,2,1.6012421571349478,1,j,0,same,1.136500329399496,0.22596889432825817,0,0,0,0.3875621351198788,0,0,5.75285954656465
23,23,male,35,75,75,right,same,valid,clock,1,2.3053025817553134,0,f,0,change,2.434181516337958,0.2219978689225634,0,0,0,0.38749606293094985,0,0,8.154046344187918
23,23,male,36,45,15,left,same,catch,anti,1,1.5454425906455072,0,f,0,change,1.2322466275918487,0,0,0,0,0.38747232826153777,0,0,7.125773862484493
23,23,male,37,165,115,right,change,valid,anti,3,3.2081174494087463,1,j,0,same,1.1404229646395834,0.23254084071348646,0,0,0,0.3875063265722929,0,0,7.1991345184851525
23,23,male,38,105,105,right,same,valid,anti,4,1.601468598711108,1,j,1,same,0.9858329682256226,0.22868335694360087,0,0,0,0.38750151549083967,0,0,6.1346002728841995
23,23,male,39,105,105,right,same,valid,clock,4,1.5853922089982007,1,j,1,same,0.7328784829833239,0.22510214710265247,0,0,0,0.3875197976012714,0,0,5.2106160044795615
23,23,male,40,165,215,right,change,valid,clock,4,1.2014970803147662,1,f,1,change,0.7622241566332377,0.22172848061526274,0,0,0,0.3875130620872369,0,0,4.991060048071631
23,23,male,41,75,75,right,same,valid,anti,2,1.1294379822711562,1,j,1,same,1.5222551015103818,0.21826534179653712,0,0,0,0.3874598194497594,0,0,5.644892780234841
23,23,male,42,45,355,right,change,valid,anti,3,1.5694037017110531,1,j,0,same,1.5366036714322036,0.21503597482972936,0,0,0,0.3874155574985707,0,0,6.709290391115246
23,23,male,43,75,125,right,change,valid,clock,3,4.841348167716205,1,j,0,same,3.287186614159509,0.21197282974283282,0,0,0,0.3874912518494966,0,0,11.440268176105747
23,23,male,44,45,45,left,same,valid,anti,1,2.129507261846811,0,j,1,same,1.028059831895007,0.20879906737486542,0,0,0,0.3875085717445472,0,0,6.26829670389543
23,23,male,45,45,95,right,change,valid,clock,4,1.465442962702582,1,j,0,same,1.1245233019926673,0.21707521211065411,0,0,0,0.3874367262578744,0,0,5.315474170584821
23,23,male,46,45,95,left,change,valid,clock,2,4.705473278932004,1,j,0,same,1.535415334264144,0.21426676578276105,0,0,0,0.387457253539651,0,0,9.514718381731655
23,23,male,47,15,15,right,same,valid,anti,4,1.057489539105518,1,j,1,same,0.4252165467851228,0.21138522978911511,0,0,0,0.38747104530739307,0,0,4.476634500843829
23,23,male,48,165,115,left,change,valid,anti,1,1.8333406034116706,0,f,1,change,2.4215822557043793,0.20857848431009773,0,0,0,0.3874883652006247,0,0,7.494695622108338
23,23,male,49,15,65,right,change,valid,clock,3,1.617471539244434,1,j,0,same,0.815673670104843,0.21596591760145478,0,0,0,0.38750087401331257,0,0,5.333788996222211
23,23,male,50,75,25,left,change,valid,anti,1,1.3134596103282092,0,f,1,change,1.1634244252845747,0.21348258066593268,0,0,0,0.3875082510048742,0,0,5.397294953303572
23,23,male,51,135,135,left,same,valid,anti,1,1.68950946852965,0,f,0,change,0.1510615491297358,0.22018278689854576,0,0,0,0.3874514802409976,0,0,5.310344274587806
23,23,male,52,45,155,right,change,catch,clock,1,1.3455366954030978,0,f,1,change,0.5439495516393436,0,0,0,0,0.3874527631960518,0,0,6.610799851947377
23,23,male,53,165,25,right,same,catch,clock,1,1.4483989041000314,0,f,0,change,0.18370473814593424,0,0,0,0,0.38745949871099583,0,0,6.174351995412508
23,23,male,54,135,135,left,same,valid,clock,1,1.288265900143415,0,f,0,change,1.3576894876587176,0.2268463557748437,0,0,0,0.38749157258826017,0,0,5.834479226070471
23,23,male,55,135,85,left,change,valid,anti,1,0.881464890971074,0,f,1,change,0.8306297192702914,0.23356679382463186,0,0,0,0.3874857992905163,0,0,5.078429932369545
