File      VEOG-CDA_catch_PAS1            VEOG-CDA_PAS1_correct          VEOG-CDA_PAS1_wrong            VEOG-CDA_PAS2_correct          HEOG-CDA_catch_PAS1            HEOG-CDA_PAS1_correct          HEOG-CDA_PAS1_wrong            HEOG-CDA_PAS2_correct          Fp1-CDA_catch_PAS1             Fp1-CDA_PAS1_correct           Fp1-CDA_PAS1_wrong             Fp1-CDA_PAS2_correct           Fz-CDA_catch_PAS1              Fz-CDA_PAS1_correct            Fz-CDA_PAS1_wrong              Fz-CDA_PAS2_correct            F3-CDA_catch_PAS1              F3-CDA_PAS1_correct            F3-CDA_PAS1_wrong              F3-CDA_PAS2_correct            F7-CDA_catch_PAS1              F7-CDA_PAS1_correct            F7-CDA_PAS1_wrong              F7-CDA_PAS2_correct            FC5-CDA_catch_PAS1             FC5-CDA_PAS1_correct           FC5-CDA_PAS1_wrong             FC5-CDA_PAS2_correct           FC1-CDA_catch_PAS1             FC1-CDA_PAS1_correct           FC1-CDA_PAS1_wrong             FC1-CDA_PAS2_correct           C3-CDA_catch_PAS1              C3-CDA_PAS1_correct            C3-CDA_PAS1_wrong              C3-CDA_PAS2_correct            T7-CDA_catch_PAS1              T7-CDA_PAS1_correct            T7-CDA_PAS1_wrong              T7-CDA_PAS2_correct            CP5-CDA_catch_PAS1             CP5-CDA_PAS1_correct           CP5-CDA_PAS1_wrong             CP5-CDA_PAS2_correct           CP1-CDA_catch_PAS1             CP1-CDA_PAS1_correct           CP1-CDA_PAS1_wrong             CP1-CDA_PAS2_correct           Pz-CDA_catch_PAS1              Pz-CDA_PAS1_correct            Pz-CDA_PAS1_wrong              Pz-CDA_PAS2_correct            P3-CDA_catch_PAS1              P3-CDA_PAS1_correct            P3-CDA_PAS1_wrong              P3-CDA_PAS2_correct            P7-CDA_catch_PAS1              P7-CDA_PAS1_correct            P7-CDA_PAS1_wrong              P7-CDA_PAS2_correct            O1-CDA_catch_PAS1              O1-CDA_PAS1_correct            O1-CDA_PAS1_wrong              O1-CDA_PAS2_correct            Oz-CDA_catch_PAS1              Oz-CDA_PAS1_correct            Oz-CDA_PAS1_wrong              Oz-CDA_PAS2_correct            O2-CDA_catch_PAS1              O2-CDA_PAS1_correct            O2-CDA_PAS1_wrong              O2-CDA_PAS2_correct            P4-CDA_catch_PAS1              P4-CDA_PAS1_correct            P4-CDA_PAS1_wrong              P4-CDA_PAS2_correct            P8-CDA_catch_PAS1              P8-CDA_PAS1_correct            P8-CDA_PAS1_wrong              P8-CDA_PAS2_correct            CP6-CDA_catch_PAS1             CP6-CDA_PAS1_correct           CP6-CDA_PAS1_wrong             CP6-CDA_PAS2_correct           CP2-CDA_catch_PAS1             CP2-CDA_PAS1_correct           CP2-CDA_PAS1_wrong             CP2-CDA_PAS2_correct           Cz-CDA_catch_PAS1              Cz-CDA_PAS1_correct            Cz-CDA_PAS1_wrong              Cz-CDA_PAS2_correct            C4-CDA_catch_PAS1              C4-CDA_PAS1_correct            C4-CDA_PAS1_wrong              C4-CDA_PAS2_correct            T8-CDA_catch_PAS1              T8-CDA_PAS1_correct            T8-CDA_PAS1_wrong              T8-CDA_PAS2_correct            FC6-CDA_catch_PAS1             FC6-CDA_PAS1_correct           FC6-CDA_PAS1_wrong             FC6-CDA_PAS2_correct           FC2-CDA_catch_PAS1             FC2-CDA_PAS1_correct           FC2-CDA_PAS1_wrong             FC2-CDA_PAS2_correct           F4-CDA_catch_PAS1              F4-CDA_PAS1_correct            F4-CDA_PAS1_wrong              F4-CDA_PAS2_correct            F8-CDA_catch_PAS1              F8-CDA_PAS1_correct            F8-CDA_PAS1_wrong              F8-CDA_PAS2_correct            Fp2-CDA_catch_PAS1             Fp2-CDA_PAS1_correct           Fp2-CDA_PAS1_wrong             Fp2-CDA_PAS2_correct           AF7-CDA_catch_PAS1             AF7-CDA_PAS1_correct           AF7-CDA_PAS1_wrong             AF7-CDA_PAS2_correct           AF3-CDA_catch_PAS1             AF3-CDA_PAS1_correct           AF3-CDA_PAS1_wrong             AF3-CDA_PAS2_correct           AFz-CDA_catch_PAS1             AFz-CDA_PAS1_correct           AFz-CDA_PAS1_wrong             AFz-CDA_PAS2_correct           F1-CDA_catch_PAS1              F1-CDA_PAS1_correct            F1-CDA_PAS1_wrong              F1-CDA_PAS2_correct            F5-CDA_catch_PAS1              F5-CDA_PAS1_correct            F5-CDA_PAS1_wrong              F5-CDA_PAS2_correct            FT7-CDA_catch_PAS1             FT7-CDA_PAS1_correct           FT7-CDA_PAS1_wrong             FT7-CDA_PAS2_correct           FC3-CDA_catch_PAS1             FC3-CDA_PAS1_correct           FC3-CDA_PAS1_wrong             FC3-CDA_PAS2_correct           C1-CDA_catch_PAS1              C1-CDA_PAS1_correct            C1-CDA_PAS1_wrong              C1-CDA_PAS2_correct            C5-CDA_catch_PAS1              C5-CDA_PAS1_correct            C5-CDA_PAS1_wrong              C5-CDA_PAS2_correct            TP7-CDA_catch_PAS1             TP7-CDA_PAS1_correct           TP7-CDA_PAS1_wrong             TP7-CDA_PAS2_correct           CP3-CDA_catch_PAS1             CP3-CDA_PAS1_correct           CP3-CDA_PAS1_wrong             CP3-CDA_PAS2_correct           P1-CDA_catch_PAS1              P1-CDA_PAS1_correct            P1-CDA_PAS1_wrong              P1-CDA_PAS2_correct            P5-CDA_catch_PAS1              P5-CDA_PAS1_correct            P5-CDA_PAS1_wrong              P5-CDA_PAS2_correct            PO7-CDA_catch_PAS1             PO7-CDA_PAS1_correct           PO7-CDA_PAS1_wrong             PO7-CDA_PAS2_correct           PO3-CDA_catch_PAS1             PO3-CDA_PAS1_correct           PO3-CDA_PAS1_wrong             PO3-CDA_PAS2_correct           POz-CDA_catch_PAS1             POz-CDA_PAS1_correct           POz-CDA_PAS1_wrong             POz-CDA_PAS2_correct           PO4-CDA_catch_PAS1             PO4-CDA_PAS1_correct           PO4-CDA_PAS1_wrong             PO4-CDA_PAS2_correct           PO8-CDA_catch_PAS1             PO8-CDA_PAS1_correct           PO8-CDA_PAS1_wrong             PO8-CDA_PAS2_correct           P6-CDA_catch_PAS1              P6-CDA_PAS1_correct            P6-CDA_PAS1_wrong              P6-CDA_PAS2_correct            P2-CDA_catch_PAS1              P2-CDA_PAS1_correct            P2-CDA_PAS1_wrong              P2-CDA_PAS2_correct            CPz-CDA_catch_PAS1             CPz-CDA_PAS1_correct           CPz-CDA_PAS1_wrong             CPz-CDA_PAS2_correct           CP4-CDA_catch_PAS1             CP4-CDA_PAS1_correct           CP4-CDA_PAS1_wrong             CP4-CDA_PAS2_correct           TP8-CDA_catch_PAS1             TP8-CDA_PAS1_correct           TP8-CDA_PAS1_wrong             TP8-CDA_PAS2_correct           C6-CDA_catch_PAS1              C6-CDA_PAS1_correct            C6-CDA_PAS1_wrong              C6-CDA_PAS2_correct            C2-CDA_catch_PAS1              C2-CDA_PAS1_correct            C2-CDA_PAS1_wrong              C2-CDA_PAS2_correct            FC4-CDA_catch_PAS1             FC4-CDA_PAS1_correct           FC4-CDA_PAS1_wrong             FC4-CDA_PAS2_correct           FT8-CDA_catch_PAS1             FT8-CDA_PAS1_correct           FT8-CDA_PAS1_wrong             FT8-CDA_PAS2_correct           F6-CDA_catch_PAS1              F6-CDA_PAS1_correct            F6-CDA_PAS1_wrong              F6-CDA_PAS2_correct            AF8-CDA_catch_PAS1             AF8-CDA_PAS1_correct           AF8-CDA_PAS1_wrong             AF8-CDA_PAS2_correct           AF4-CDA_catch_PAS1             AF4-CDA_PAS1_correct           AF4-CDA_PAS1_wrong             AF4-CDA_PAS2_correct           F2-CDA_catch_PAS1              F2-CDA_PAS1_correct            F2-CDA_PAS1_wrong              F2-CDA_PAS2_correct            Iz-CDA_catch_PAS1              Iz-CDA_PAS1_correct            Iz-CDA_PAS1_wrong              Iz-CDA_PAS2_correct            LRP(P8,P7)-CDA_catch_PAS1     LRP(P8,P7)-CDA_PAS1_correct   LRP(P8,P7)-CDA_PAS1_wrong     LRP(P8,P7)-CDA_PAS2_correct   LRP(O2,O1)-CDA_catch_PAS1     LRP(O2,O1)-CDA_PAS1_correct   LRP(O2,O1)-CDA_PAS1_wrong     LRP(O2,O1)-CDA_PAS2_correct   LRP(PO8,PO7)-CDA_catch_PAS1   LRP(PO8,PO7)-CDA_PAS1_correct LRP(PO8,PO7)-CDA_PAS1_wrong   LRP(PO8,PO7)-CDA_PAS2_correct LRP(P4,P3)-CDA_catch_PAS1     LRP(P4,P3)-CDA_PAS1_correct   LRP(P4,P3)-CDA_PAS1_wrong     LRP(P4,P3)-CDA_PAS2_correct   

sj_0003   -1,579635                      -5,644020                      1,775445                       2,946665                       4,483521                       1,501126                       -0,573506                      0,553326                       -1,745661                      -3,251481                      6,011676                       0,863289                       3,657319                       2,079459                       0,918817                       0,509229                       -1,385803                      -1,849323                      -5,910512                      -0,197651                      1,337535                       -0,273613                      1,522333                       1,656215                       10,257258                      5,950470                       2,056410                       6,491043                       2,722129                       0,201460                       -0,321756                      1,592441                       7,942944                       4,261731                       1,285501                       6,175521                       11,777408                      6,772357                       6,135887                       7,252086                       6,939261                       4,927374                       4,674351                       6,745279                       4,720723                       2,577601                       0,113599                       3,392054                       6,035518                       2,679669                       -0,274451                      4,141432                       4,897022                       3,203921                       2,636214                       5,431695                       7,190082                       5,112487                       1,345798                       7,939067                       14,112515                      9,104742                       1,441428                       9,546834                       21,044872                      14,107756                      3,492879                       18,226015                      9,424563                       3,901836                       1,739305                       8,916228                       2,552629                       -0,037033                      -0,571417                      2,772334                       2,891749                       0,847333                       0,530709                       3,770766                       2,398247                       1,096159                       -0,289390                      2,174215                       5,134732                       0,637255                       -0,905692                      1,572248                       3,628176                       2,246855                       1,204529                       2,785028                       -1,155779                      -2,287920                      -3,500978                      -2,213612                      5,913487                       1,720188                       4,146048                       3,405734                       5,664017                       -0,032734                      0,242787                       2,381277                       -0,890270                      -0,549996                      0,790988                       -1,833745                      5,034729                       -1,031359                      -3,897825                      -0,610476                      1,112513                       -2,068863                      2,480056                       -1,167523                      3,390709                       -0,789179                      0,100361                       0,813367                       7,151622                       4,812934                       6,344769                       4,632707                       -8,048392                      -9,711689                      -0,260410                      -5,231017                      14,728185                      6,180624                       -0,400722                      9,992395                       2,225446                       0,641852                       -2,448843                      1,294746                       3,164150                       -0,060859                      -0,987093                      3,469147                       3,398459                       2,832852                       2,189527                       2,967692                       3,033494                       1,131348                       -0,879049                      2,319017                       2,414050                       0,571409                       0,095970                       1,563032                       6,775076                       3,944807                       2,788313                       5,639803                       11,960038                      6,114680                       8,318121                       8,655544                       6,254447                       3,504888                       2,423160                       5,101025                       7,710420                       5,449553                       1,902927                       6,071232                       7,017518                       3,387211                       3,446617                       6,660861                       9,418900                       5,239357                       4,963836                       8,345963                       11,035772                      4,620415                       2,779387                       7,875071                       12,710195                      8,087564                       1,464947                       12,692223                      5,989577                       1,633958                       0,313241                       5,677923                       3,366222                       -0,311237                      0,954818                       3,706220                       7,415094                       1,446225                       1,432512                       4,423885                       9,270991                       4,474577                       -2,111612                      5,903040                       0,694759                       -0,437653                      -2,273858                      0,042322                       4,383894                       2,756207                       0,396852                       3,994008                       7,135837                       3,670404                       4,027234                       4,579393                       1,981047                       0,445702                       0,166582                       1,426208                       2,927307                       1,230761                       1,524695                       3,345558                       9,847887                       2,415188                       -1,052126                      -0,029501                      7,610971                       -0,886490                      8,191338                       1,896281                       2,929772                       -5,121617                      0,861802                       -4,777831                      12,581477                      6,320238                       3,377757                       5,667175                       11,891245                      -2,323844                      -0,301174                      4,751696                       -3,534677                      -4,619142                      -5,769337                      -5,180664                      10,993139                      5,000458                       0,120440                       9,212554                       -1,552344                      -1,669626                      0,800610                       -0,887602                      -2,588342                      -2,864147                      1,043891                       0,016660                       -3,061889                      -3,489427                      -0,321580                      -0,973696                        ???                          -0,818280                      -1,259997                      -0,866845
sj_0005   1,022232                       -0,151242                      2,581654                       3,601358                       -10,123614                     -4,755646                      -4,771820                      2,669785                       2,736764                       0,539270                       3,126722                       3,350974                       1,421000                       -2,217730                      2,934434                       1,555998                       2,838511                       0,799964                       3,830603                       1,969672                       2,905780                       0,987962                       3,824798                       1,967810                       2,416567                       0,511879                       3,304642                       0,997788                       0,172127                       -2,251241                      4,842664                       0,704811                       2,319978                       0,359205                       3,526059                       1,649643                       2,781503                       2,418297                       3,137588                       0,874190                       2,076489                       0,769360                       4,080504                       0,197364                       1,509578                       -1,099223                      3,254780                       2,039845                       1,908541                       -0,157676                      1,489905                       1,018237                       1,678704                       -0,272368                      2,406873                       0,792315                       1,073522                       0,301896                       1,650225                       -0,221934                      -1,538612                      3,259129                       1,785441                       -0,057732                      0,747025                       -1,846693                      3,153071                       -0,789206                      -1,816352                      4,164065                       0,864262                       -0,377995                      0,188589                       -1,651733                      2,117450                       1,083984                       -0,118371                      -0,223616                      0,327543                       -1,213866                      0,742790                       -2,483949                      2,207822                       1,040661                       2,001485                       -2,852195                      2,645947                       0,687050                       2,383387                       -0,502828                      4,291048                       2,485638                       -0,715719                      -6,375028                      0,465586                       1,591371                       2,948933                       -4,798982                      1,302970                       2,553852                       0,383905                       -2,531495                      2,150461                       1,848442                       1,429038                       -3,337227                      3,611570                       1,961976                       -2,005471                      -1,508829                      -1,186209                      3,050912                       0,639291                       -2,100635                      4,096626                       3,009127                       1,721297                       -0,438971                      3,574984                       4,547311                       5,659430                       1,807941                       4,355785                       1,650550                       2,286841                       0,138464                       3,132661                       3,829427                       1,116865                       -2,823094                      3,601849                       2,089242                       3,106006                       -1,644972                      3,622653                       1,403314                       2,843722                       1,038539                       3,864764                       1,862759                       2,603957                       2,297155                       4,469543                       2,418916                       1,627449                       -1,075967                      2,877126                       0,084291                       1,689260                       -1,791160                      3,333051                       1,346336                       2,231239                       0,531159                       2,533938                       0,588468                       1,426513                       0,447103                       2,337641                       0,733354                       2,126335                       -0,239023                      3,220491                       1,357825                       1,510204                       -1,225021                      1,720693                       1,119231                       0,959296                       -0,135152                      2,780145                       0,180201                       0,978090                       0,383477                       2,010406                       -0,131318                      0,154567                       -0,178877                      0,540713                       -0,152834                      -0,174314                      -2,802514                      -0,003583                      -1,111682                      0,257550                       -2,204964                      0,630532                       -0,280735                      1,280937                       -0,965280                      3,014784                       0,656377                       1,078056                       -1,839863                      2,248350                       0,682109                       0,872205                       -2,974667                      2,148957                       0,533909                       1,984591                       -1,462994                      3,558148                       1,646537                       1,808991                       -3,080884                      1,826120                       1,488151                       0,227505                       -1,917584                      1,114024                       0,276196                       0,866732                       -2,552828                      2,402895                       1,534820                       1,417789                       -2,157322                      2,498787                       2,189164                       2,198718                       -4,006660                      4,529263                       2,333079                       4,803667                       -1,561833                      5,458637                       4,389914                       2,023546                       -2,875993                      2,683351                       3,445697                       0,451062                       0,007097                       1,434127                       4,770312                       0,862652                       -2,261074                      2,839542                       2,537341                       1,743619                       -2,221750                      2,848209                       3,564408                       -0,936479                      -1,083781                      0,827076                       -0,242493                      -2,430754                      -3,256694                      1,000779                       -1,969996                      -0,414135                      1,228180                       -0,196838                      -0,853025                      -0,270436                      -5,242274                      1,348285                       -0,709386                        ???                          -1,746291                      0,556447                       -0,705783
sj_0007   6,021026                       2,041293                       4,549310                       1,983395                       -2,165211                      -4,132411                      -4,808117                      -0,722399                      1,005243                       1,479937                       2,324035                       1,225244                       -4,305160                      -0,369516                      -4,149202                      -4,212884                      -2,301876                      1,039684                       -1,149309                      -2,605850                      2,131015                       3,250415                       3,590404                       0,207284                       1,404297                       2,627783                       1,906250                       0,980617                       -2,411810                      0,651520                       -1,420880                      -2,088427                      2,082187                       2,729453                       2,626067                       1,090081                       1,458153                       5,437439                       3,270353                       1,208979                       1,871293                       2,639627                       4,732572                       2,760550                       3,236615                       0,914891                       3,787808                       3,037775                       1,739318                       0,616276                       5,265394                       3,988535                       3,376049                       1,609410                       5,893341                       3,602137                       4,438688                       0,159401                       5,372188                       2,804601                       4,090927                       -1,417275                      5,103025                       4,305226                       2,496847                       -2,379623                      4,377268                       3,600745                       1,133384                       -2,447871                      4,507969                       3,729719                       0,506403                       -0,105193                      3,535707                       3,295662                       1,916152                       -0,939640                      4,982447                       3,748288                       0,011932                       1,187415                       3,454978                       2,859707                       0,115626                       0,449682                       3,385886                       2,842714                       -0,938682                      1,752864                       1,052000                       1,295691                       -0,762740                      1,049193                       2,306045                       1,898996                       -1,009992                      4,433589                       1,810326                       0,182686                       -2,591286                      -0,394570                      -1,007557                      -0,342318                      -3,030119                      -0,594533                      -2,427531                      -1,666689                      -3,894732                      -3,062018                      -3,352958                      -3,271789                      -2,529559                      1,660688                       -1,698061                      -1,707669                      -2,179304                      -2,816370                      -0,550920                      -0,728845                      2,791912                       3,675142                       4,380679                       1,608760                       -1,915234                      0,255813                       -0,331363                      -1,751346                      -3,533343                      0,731097                       -2,749230                      -3,624978                      -3,598929                      0,096832                       -3,987877                      -3,997886                      0,341002                       3,148798                       0,573783                       -0,805361                      1,062768                       3,820487                       1,231720                       0,736387                       0,721268                       0,818361                       1,205982                       -0,784536                      -0,632070                      1,721955                       1,557052                       1,243026                       3,272999                       3,240489                       3,574733                       1,465410                       1,713885                       3,498851                       3,319500                       1,648384                       2,476750                       3,203031                       3,926088                       2,392261                       2,988309                       1,138215                       5,315181                       3,913441                       4,312809                       2,198422                       6,460166                       3,451813                       5,470774                       1,146578                       6,514369                       3,708298                       3,906312                       2,532326                       6,188768                       4,824111                       2,440143                       -0,486205                      4,920198                       3,692179                       1,008888                       -2,039003                      3,975234                       2,748015                       1,399692                       -2,318812                      5,135159                       3,787539                       1,413352                       -0,544703                      4,898012                       3,661170                       1,491268                       0,437877                       4,508032                       3,576134                       0,500234                       1,406099                       3,642695                       2,649428                       0,570721                       1,345290                       3,893613                       2,859475                       0,055994                       0,637887                       3,665728                       1,918153                       0,137740                       0,701711                       2,280196                       1,939784                       -1,487051                      0,603250                       0,852852                       1,227684                       -2,104738                      -1,054323                      -1,295077                      -0,875877                      -1,448720                      1,262620                       0,283781                       -0,384697                      -3,461495                      -0,708755                      -2,832878                      -3,036553                      -2,686547                      -0,615833                      -2,525929                      -0,487659                      -3,939565                      -1,316286                      -3,426348                      -3,527526                      -4,386832                      -1,151125                      -4,411716                      -3,925172                      -0,503416                      -3,390058                      2,801237                       2,777368                       -1,197164                      0,263725                       0,857204                       -0,106046                      -1,527073                      -0,129540                      -0,282262                      -0,647417                      -1,420508                      -0,898182                      -0,322843                      -0,353209                        ???                          0,663608                       -0,643833                      -0,133099
sj_0008   7,195774                       8,528458                       11,450227                      7,424274                       -0,926801                      0,601518                       -2,080704                      0,923298                       5,717443                       7,494159                       12,269059                      5,014366                       0,840279                       -0,136707                      5,000601                       -1,579172                      1,535008                       1,321733                       8,292988                       0,103439                       4,883859                       1,970225                       6,563336                       0,000414                       1,257541                       0,403554                       4,291536                       -1,464926                      0,222694                       -0,810894                      4,247075                       -2,477714                      -0,111955                      -0,824024                      2,951720                       -2,398963                      0,395249                       0,055113                       2,565260                       -2,270152                      -0,693027                      -0,297488                      1,956382                       -2,200945                      0,311091                       -0,107554                      3,300107                       -0,776591                      2,072670                       3,298151                       6,222049                       2,745091                       -0,160676                      0,947399                       3,012363                       -0,724222                      -0,317278                      1,378024                       3,019791                       -0,710276                      4,060910                       6,210619                       5,392185                       4,774919                       4,264677                       5,410966                       5,552999                       4,398897                       3,628503                       5,077302                       5,313540                       4,446443                       1,971070                       3,418176                       4,374904                       2,721730                       1,869819                       4,054819                       3,977630                       3,022597                       -0,560200                      0,613604                       1,017151                       0,042799                       1,120070                       1,057755                       3,397045                       0,638071                       -0,834614                      -1,640426                      3,268532                       -1,676139                      -1,047776                      -1,241516                      0,904014                       -1,674209                      -2,829743                      -0,415637                      -1,662582                      -1,462436                      -2,368841                      -0,814560                      -0,132053                      -2,260537                      -0,475535                      -1,476862                      3,305638                       -2,392170                      -0,754296                      -0,176733                      2,991989                       -1,824090                      -1,116578                      -0,339270                      0,965299                       -1,593773                      3,915122                       7,096732                       10,500465                      3,058494                       6,830007                       6,150113                       10,942025                      3,683440                       5,004978                       3,528914                       8,879187                       1,753939                       2,935915                       3,280013                       7,816458                       1,204944                       1,384456                       0,228405                       5,482890                       -1,141808                      4,349255                       1,783149                       6,508138                       -0,071891                      1,347262                       0,313940                       3,508503                       -1,552278                      1,344181                       -1,226683                      3,436281                       -2,383600                      0,339432                       -0,974631                      3,704452                       -1,673245                      0,734519                       0,440444                       2,512218                       -2,415162                      -0,758755                      0,361187                       0,911226                       -2,119738                      0,231553                       0,124808                       2,960696                       -1,602720                      2,570438                       2,133560                       4,917289                       0,778124                       0,043951                       1,267202                       3,078312                       -0,963756                      1,723861                       4,981473                       5,218133                       2,763873                       1,971474                       4,517876                       5,246710                       2,467631                       2,786635                       5,094068                       5,822963                       4,065822                       2,349316                       4,291283                       4,573219                       4,516381                       3,966037                       5,198753                       5,728547                       4,705023                       1,897262                       3,374252                       3,904265                       2,976651                       0,912580                       3,273373                       4,532560                       2,737983                       1,266227                       0,936300                       4,026507                       0,655998                       0,279953                       0,849619                       2,120112                       0,403459                       -1,061583                      0,498394                       0,736311                       0,298451                       -2,388170                      -0,656212                      -0,542519                      -1,754324                      -0,492849                      -1,413775                      2,237401                       -1,737914                      -1,675633                      -0,890437                      1,292723                       -2,009096                      -3,398229                      -0,623113                      -0,641443                      -1,866945                      -1,847114                      -0,375982                      1,301838                       -2,159215                      2,217163                       5,686696                       7,445923                       1,957120                       1,743163                       2,608870                       7,881009                       0,289533                       0,495917                       -0,037145                      4,246586                       -1,331614                      0,572871                       3,331661                       2,325374                       3,133019                       -0,487457                      -1,693357                      -2,291493                      0,001088                       -0,666688                      -2,529984                      -0,820269                      -0,548919                      0,223736                       -2,421227                      -2,763619                      -0,592873                        ???                          -1,600127                      -1,899348                      0,092789
sj_0010   -4,285096                      3,138094                       0,806264                       -2,628419                      -3,228892                      -6,220812                      -0,738833                      -3,859765                      -5,160712                      1,702821                       -2,161871                      -1,463333                      -9,498955                      -6,680045                      -5,888350                      -5,149891                      -8,209503                      -4,399275                      -4,904956                      -3,757909                      -1,027139                      -0,602889                      -1,185114                      -1,070117                      -3,822543                      -3,158257                      0,366434                       -2,222151                      -8,516947                      -5,493618                      -4,802151                      -3,899245                      -5,791356                      -3,208826                      -1,678969                      -1,653394                      -2,747870                      1,332643                       -2,255869                      -0,600370                      -3,029093                      -0,099031                      1,586099                       -0,553828                      -4,952538                      -2,955957                      -1,241026                      -1,572027                      -4,800341                      -0,818358                      0,882906                       -0,966632                      -3,294480                      -0,811338                      1,781848                       -0,627915                      -1,077494                      1,859813                       1,388192                       0,109017                       -2,182523                      0,766712                       1,418870                       0,387772                       -2,510343                      -0,466361                      1,455116                       0,327016                       -2,457440                      0,314186                       1,087717                       0,714465                       -4,128025                      -0,351072                      1,191271                       -0,234183                      -1,656372                      0,336253                       1,494748                       0,541762                       -3,104785                      -1,969503                      0,336182                       -0,518609                      -5,457230                      -3,946532                      -0,626592                      -2,027756                      -7,747157                      -5,048019                      -3,001025                      -3,450244                      -6,244446                      -4,977127                      -2,929162                      -2,815518                      -1,105883                      -2,634202                      -0,518919                      -1,067180                      -5,247720                      -5,040871                      -3,615074                      -3,354716                      -8,776771                      -6,843818                      -5,297888                      -4,511890                      -9,058986                      -6,553818                      -6,464613                      -4,962973                      -4,885273                      -2,469648                      -3,826445                      -2,659212                      -5,560581                      -1,543169                      -2,476874                      -3,021813                      -3,497536                      3,707568                       -3,157377                      1,166361                       -9,803482                      -0,109466                      -4,354692                      -2,061764                      -10,693732                     -2,425191                      -6,890419                      -4,467133                      -8,491008                      -6,818088                      -5,363904                      -5,250276                      -5,471864                      -1,327009                      -2,127587                      -2,063211                      -3,408659                      0,043623                       -1,921680                      -0,305756                      -6,529742                      -4,781155                      -1,174035                      -3,182631                      -8,537492                      -4,763583                      -1,439124                      -3,456538                      -3,815701                      -1,420592                      0,436847                       -0,603245                      -0,844544                      1,492609                       0,920248                       -0,454772                      -3,985104                      -1,720928                      1,070694                       -0,892951                      -3,938234                      -1,155406                      0,849683                       -0,907908                      -2,297797                      0,469457                       2,176408                       0,128915                       -0,727539                      1,659132                       2,639643                       1,186535                       -2,685634                      -0,062187                      1,735733                       -0,370998                      -3,243814                      -0,987631                      1,128259                       -0,855861                      -3,309614                      -0,239865                      1,385106                       -0,416700                      -1,467737                      0,668940                       1,871656                       0,964041                       -2,394139                      -0,640597                      0,892784                       -0,012322                      -3,541014                      -1,820678                      0,664404                       -0,893112                      -4,879233                      -3,779262                      -1,028049                      -1,698542                      -4,664574                      -2,212891                      -1,048175                      -1,199009                      -2,463911                      0,439857                       -1,583797                      -0,095018                      -3,882171                      -3,950249                      -1,348165                      -1,937118                      -7,058827                      -5,253858                      -3,088301                      -3,380934                      -8,386870                      -7,272300                      -4,508615                      -4,549199                      -2,227287                      -3,856698                      -1,658914                      -2,169337                      -7,174316                      -2,209227                      -5,221772                      -3,087789                      -9,342363                      -2,500766                      -3,504925                      -2,121020                      -12,469045                     -1,883269                      -6,834402                      -3,510209                      -9,390900                      -6,689037                      -5,924898                      -5,045696                      -2,104629                      0,175510                       0,556218                       0,313305                       0,069267                       -1,138139                      -0,007641                      0,017827                       0,147146                       -0,482816                      -0,222041                      0,032029                       -0,820230                      -0,573089                      -0,650453                      -0,826970                        ???                          -0,380988                      -1,162526                      -0,197935
